,EPPO_CODE,preferred_name,synonym,ds_language,EFSA_PHT,re,match_language,NCBI_TAXID
4356,,cronartium,,,Cronartium-PHT,rouille v\wsiculeuse du pin,,
4357,,cronartium,,,Cronartium-PHT,roya del pino,,
4358,,cronartium,,,Cronartium-PHT,roya vesicular del pino,,
4359,,cronartium,,,Cronartium-PHT,rust of oak,,
4360,,cronartium,,,Cronartium-PHT,southern fusiform rust of pine,,
4361,,cronartium,,,Cronartium-PHT,spindelrost\w* kiefer,,
4362,,cronartium,,,Cronartium-PHT,stalactiform blister rust of pine,,
4363,,cronartium,,,Cronartium-PHT,stem rust of pine,,
4364,,cronartium,,,Cronartium-PHT,sweet fern blister rust,,
4365,,cronartium,,,Cronartium-PHT,western gall rust of pine,,
4366,,cronartium,,,Cronartium-PHT,веретеноподобная ржавчина сосны,,
4367,,cronartium,,,Cronartium-PHT,гималайская ржавчина сосны,,
4368,,cronartium,,,Cronartium-PHT,опухолевидный ржавчинный рак сосны,,
4369,,cronartium,,,Cronartium-PHT,ржавчина командры,,
4370,,cronartium,,,Cronartium-PHT,ржавчина косматая,,
4371,,cronartium,,,Cronartium-PHT,ржавчина сосны,,
4372,,cronartium,,,Cronartium-PHT,рожкоподобная ржавчина cocны,,
4373,,cronartium,,,Cronartium-PHT,столбчатая ржавчина сосны,,
4374,,cryphodera brinkmani,,,CryphoderaBrinkmani-PHT,cryphodera brinkmani,,
4375,,cryphodera japonicum,,,CryphoderaJaponicum-PHT,cryphodera japonicum,,
4376,,cryphonectria neoparasitica,,,CryphonectriaNeoparasitica-PHT,cryphonectria neoparasitica,,
4377,,cryptosporella viticola,,,CryptosporellaViticola-PHT,black knot of grapevine,,
4378,,cryptosporella viticola,,,CryptosporellaViticola-PHT,black rot of grapevine,,
4379,,cryptosporella viticola,,,CryptosporellaViticola-PHT,branche moribonde de la vigne,,
4380,,cryptosporella viticola,,,CryptosporellaViticola-PHT,cryptosporella viticola,,
4381,,cryptosporella viticola,,,CryptosporellaViticola-PHT,dead\S*\s?arm of grapevine,,
4382,,cryptosporella viticola,,,CryptosporellaViticola-PHT,diaporthe viticola,,
4383,,cryptosporella viticola,,,CryptosporellaViticola-PHT,diplodia viticola,,
4384,,cryptosporella viticola,,,CryptosporellaViticola-PHT,excoriose de la vigne,,
4385,,cryptosporella viticola,,,CryptosporellaViticola-PHT,excoriosis de la vid,,
4386,,cryptosporella viticola,,,CryptosporellaViticola-PHT,falso black\S*\s?rot de la vid,,
4387,,cryptosporella viticola,,,CryptosporellaViticola-PHT,faux black rot de la vigne,,
4388,,cryptosporella viticola,,,CryptosporellaViticola-PHT,fusicoccum viticola,,
4389,,cryptosporella viticola,,,CryptosporellaViticola-PHT,n\wcrose de la vigne,,
4390,,cryptosporella viticola,,,CryptosporellaViticola-PHT,necrosis de la vid,,
4391,,cryptosporella viticola,,,CryptosporellaViticola-PHT,necrosis del racimo,,
4392,,cryptosporella viticola,,,CryptosporellaViticola-PHT,necrosis of grapevine,,
4393,,cryptosporella viticola,,,CryptosporellaViticola-PHT,phoma viticola,,
4394,,cryptosporella viticola,,,CryptosporellaViticola-PHT,phomopsis viticola,,
4395,,cryptosporella viticola,,,CryptosporellaViticola-PHT,rama moribunda de la vid,,
4396,,cryptosporella viticola,,,CryptosporellaViticola-PHT,schwarzfleckenkrankheit\w* weinrebe,,
4397,,cryptosporella viticola,,,CryptosporellaViticola-PHT,triebnekrose\w* weinrebe,,
4398,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,kurkun keltasuonivirus,,
4399,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,virus de las venas amarillas del pepino,,
4400,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,ι\wς του \wκτερου των νε\wρων της αγγουρι\wς,,
4401,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,пожълтяване жилките на листата на краставиците,,
4402,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,cucumber vein yellowing ipomovirus,,
4403,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,cucumber vein yellowing virus,,
4404,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,cvyv,,
4405,,cucumber vein yellowing virus,,,CucumberVeinYellowingVirus-PHT,v\wrus das nervuras amarelas do pepino,,
4406,,cucurbit aphid borne yellows virus,,,CucurbitAphidBorneYellowsVirus-PHT,cabyv,,
4407,,cucurbit aphid borne yellows virus,,,CucurbitAphidBorneYellowsVirus-PHT,cucurbit aphid\S*\s?borne yellows polerovirus,,
4408,,cucurbit aphid borne yellows virus,,,CucurbitAphidBorneYellowsVirus-PHT,cucurbit aphid\S*\s?borne yellows virus,,
4409,,cucurbit chlorotic yellows virus,,,CucurbitChloroticYellowsVirus-PHT,cucurbit chlorotic yellows virus,,
4410,,cucurbit yellow stunting disorder virus,,,CucurbitYellowStuntingDisorderVirus-PHT,kurkkukasvien keltakitukasvuvirus,,
4411,,cucurbit yellow stunting disorder virus,,,CucurbitYellowStuntingDisorderVirus-PHT,virus del amarilleo y enanismo de las cucurbit\wceas,,
4412,,cucurbit yellow stunting disorder virus,,,CucurbitYellowStuntingDisorderVirus-PHT,ι\wς του κ\wτρινου παραμορφωτικο\w νανισμο\w των κολοκυνθοειδ\wν,,
4413,,cucurbit yellow stunting disorder virus,,,CucurbitYellowStuntingDisorderVirus-PHT,cucurbit yellow stunting,,
4414,,cucurbit yellow stunting disorder virus,,,CucurbitYellowStuntingDisorderVirus-PHT,v\wrus das nervuras amarelas do pepino,,
4415,,cuerna costalis,,,CuernaCostalis-PHT,c costalis,,
4416,,cuerna costalis,,,CuernaCostalis-PHT,cuerna costalis,,
4417,,cuerna occidentalis,,,CuernaOccidentalis-PHT,c occidentalis,,
4418,,cuerna occidentalis,,,CuernaOccidentalis-PHT,cuerna occidentalis,,
4419,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bact\wriose vasculaire du haricot,,
4420,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bacterial tan spot,,
4421,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bacterial tan spot of bean,,
4422,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bacterial tan spot of soybean,,
4423,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bacterial wilt of bean,,
4424,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bacteriosis vascular de la jud\wa,,
4425,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bacterium flaccumfaciens,,
4426,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bakterielle welke\w* bohne,,
4427,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,bean wilt,,
4428,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,corynebacterium flaccumfaciens pv\w* flaccumfaciens,,
4429,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,curtobacterium flaccumfaciens pv\w* flaccumfaciens,,
4430,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,fl\wtrissement bact\wrien du haricot,,
4431,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,marchitez bacteriana de la jud\wa,,
4432,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,marchitez bacteriana de la soja,,
4433,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,phytomonas flaccumfaciens,,
4434,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,pseudomonas flaccumfaciens,,
4435,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,vascular wilt of bean,,
4436,,curtobacterium flaccumfaciens pv flaccumfaciens,,,CurtobacteriumFlaccumfaciensPvFlaccumfaciens-PHT,corynebacterium flaccumfaciens,,
4437,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,c\w* flaccumfaciens,,
4438,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,c. flaccumfaciens,,
4439,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,bacterial blight\w* of poinsettia,,
4440,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,bacterium poinsettiae,,
4441,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,blotch\w* of poinsetti\w*,,
4442,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,chancre\w* d\w* tige du poinsettia,,
4443,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,chancro\w* del tallo de la poinsetia,,
4444,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,corynebacterium flaccumfaciens,,
4445,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,corynebacterium poinsettiae,,
4446,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,curtobacterium flaccumfaciens,,
4447,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,douglasiengallm\wcke\w*,,
4448,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,leaf spot of poinsettia,,
4449,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,phytomonas poinsettiae,,
4450,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,poinsettia stem\w* streak\w*,,
4451,,curtobacterium flaccumfaciens pv poinsettiae,,,CurtobacteriumFlaccumfaciensPvPoinsettiae-PHT,stem\w* canker of poinsettia,,
4452,,curvularia coicis,,,CurvulariaCoicis-PHT,cochliobolus nisikadoi,,
4453,,curvularia coicis,,,CurvulariaCoicis-PHT,curvularia coicis,,
4454,,curvularia coicis,,,CurvulariaCoicis-PHT,curvularia matsushimae,,
4455,,curvularia coicis,,,CurvulariaCoicis-PHT,pseudocochliobolus nisikadoi,,
4456,,curvularia hawaiiensis,,,CurvulariaHawaiiensis-PHT,bipolaris hawaiiensis,,
4457,,curvularia hawaiiensis,,,CurvulariaHawaiiensis-PHT,cochliobolus hawaiiensis,,
4458,,curvularia hawaiiensis,,,CurvulariaHawaiiensis-PHT,curvularia hawaiiensis,,
4459,,curvularia pseudobrachyspora,,,CurvulariaPseudobrachyspora-PHT,curvularia pseudobrachyspora,,
4460,,cyclorhipidion fukiense,,,CyclorhipidionFukiense-PHT,cyclorhipidion fukiense,,
4461,,cyclorhipidion japonicum,,,CyclorhipidionJaponicum-PHT,cyclorhipidion japonicum,,
4462,,cyclorhipidion laciniosum,,,CyclorhipidionLaciniosum-PHT,cyclorhipidion laciniosum,,
4463,,cyclorhipidion laetum,,,CyclorhipidionLaetum-PHT,cyclorhipidion laetum,,
4464,,cyclorhipidion tristis,,,CyclorhipidionTristis-PHT,cyclorhipidion tristis,,
4465,,cylas formicarius,,,CylasFormicarius-PHT,arimodoki\S*\s?z\wmushi,,
4466,,cylas formicarius,,,CylasFormicarius-PHT,batatensnuitkever,,
4467,,cylas formicarius,,,CylasFormicarius-PHT,charan\won de la patate douce,,
4468,,cylas formicarius,,,CylasFormicarius-PHT,charan\won fausse\S*\s?fourmi,,
4469,,cylas formicarius,,,CylasFormicarius-PHT,cylas formicarius,,
4470,,cylas formicarius,,,CylasFormicarius-PHT,cylas turcipennis,,
4471,,cylas formicarius,,,CylasFormicarius-PHT,gorgojo de la batata,,
4472,,cylas formicarius,,,CylasFormicarius-PHT,gorgulho\S*\s?da\S*\s?batata\S*\s?doce,,
4473,,cylas formicarius,,,CylasFormicarius-PHT,sweet\S*\s?potato weevil,,
4474,,cylas formicarius,,,CylasFormicarius-PHT,zweifarbiger Käfer,,
4475,,cylas formicarius,,,CylasFormicarius-PHT,бататовый долгоносик,,
4476,,cylas formicarius,,,CylasFormicarius-PHT,アリモドキゾムシ,,
4477,,cyphonia clavigera,,,CyphoniaClavigera-PHT,b clavigerum,,
4478,,cyphonia clavigera,,,CyphoniaClavigera-PHT,bocydium clavigerum,,
4479,,cyphonia clavigera,,,CyphoniaClavigera-PHT,c clauiger,,
4480,,cyphonia clavigera,,,CyphoniaClavigera-PHT,c claviger,,
4481,,cyphonia clavigera,,,CyphoniaClavigera-PHT,c clavigera,,
4482,,cyphonia clavigera,,,CyphoniaClavigera-PHT,c fuscata,,
4483,,cyphonia clavigera,,,CyphoniaClavigera-PHT,centrotus clavigera,,
4484,,cyphonia clavigera,,,CyphoniaClavigera-PHT,combophora claviger,,
4485,,cyphonia clavigera,,,CyphoniaClavigera-PHT,cyphonia clavigera,,
4486,,cyphonia clavigera,,,CyphoniaClavigera-PHT,cyphonia fuscata,,
4487,,cytospora kuanchengensis,,,CytosporaKuanchengensis-PHT,c kuanchengensis,,
4488,,cytospora kuanchengensis,,,CytosporaKuanchengensis-PHT,cytospora kuanchengensis,,
4489,,cytospora pistaciae,,,CytosporaPistaciae-PHT,cytospora pistaciae,,
4490,,cytospora viticola,,,CytosporaViticola-PHT,cytospora viticola,,
4491,,cytospora xinglongensis,,,CytosporaXinglongensis-PHT,c xinglongensis,,
4492,,cytospora xinglongensis,,,CytosporaXinglongensis-PHT,cytospora xinglongensis,,
4493,,dactylobotrys graminicola,,,DactylobotrysGraminicola-PHT,dactylobotrys graminicola,,
4494,,dactylobotrys graminicola,,,DactylobotrysGraminicola-PHT,dactylobotrys spike blight,,
4495,,dactylopius coccus,,,DactylopiusCoccus-PHT,cochonilha,,
4496,,dactylopius coccus,,,DactylopiusCoccus-PHT,nop\wlovec karm\wnov\w,,
4497,,dactylopius coccus,,,DactylopiusCoccus-PHT,carmine scale\w*,,
4498,,dactylopius coccus,,,DactylopiusCoccus-PHT,coccinigli\w* del carminio,,
4499,,dactylopius coccus,,,DactylopiusCoccus-PHT,coccus cacti,,
4500,,dactylopius coccus,,,DactylopiusCoccus-PHT,cochenille\w* carmin,,
4501,,dactylopius coccus,,,DactylopiusCoccus-PHT,cochineal scale\w*,,
4502,,dactylopius coccus,,,DactylopiusCoccus-PHT,cochinilla\w* del carm\wn,,
4503,,dactylopius coccus,,,DactylopiusCoccus-PHT,dactylopius coccus,,
4504,,dactylopius coccus,,,DactylopiusCoccus-PHT,echte cochenilleschildlaus,,
4505,,dactylopius coccus,,,DactylopiusCoccus-PHT,echte kochenilleschildlaus,,
4506,,dactylopius coccus,,,DactylopiusCoccus-PHT,kochenillsk\wldlus,,
4507,,dactylopius coccus,,,DactylopiusCoccus-PHT,кошенильный червец,,
4508,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,cochinilla silvestre del nopal,,
4509,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,coccus cacti opuntiae,,
4510,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,coccus tomentosus,,
4511,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,cochinilla del carm\wn,,
4512,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,dactylopius opuntiae,,
4513,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,dactylopius tomentosus,,
4514,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,opuntia cochineal scale,,
4515,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,opuntia cochineal scale insect,,
4516,,dactylopius opuntiae,,,DactylopiusOpuntiae-PHT,prickly pear cochineal,,
4517,,dacus ciliatus,,,DacusCiliatus-PHT,\wthiopische fruchtfliege,,
4518,,dacus ciliatus,,,DacusCiliatus-PHT,melionin\w margasparn\w,,
4519,,dacus ciliatus,,,DacusCiliatus-PHT,mosca del natal,,
4520,,dacus ciliatus,,,DacusCiliatus-PHT,mosca et\wope de la fruta,,
4521,,dacus ciliatus,,,DacusCiliatus-PHT,cucurbit fly,,
4522,,dacus ciliatus,,,DacusCiliatus-PHT,dacus apoxanthus decolor,,
4523,,dacus ciliatus,,,DacusCiliatus-PHT,dacus brevistylus,,
4524,,dacus ciliatus,,,DacusCiliatus-PHT,dacus ciliatus,,
4525,,dacus ciliatus,,,DacusCiliatus-PHT,dacus cocciniae,,
4526,,dacus ciliatus,,,DacusCiliatus-PHT,dacus insistens,,
4527,,dacus ciliatus,,,DacusCiliatus-PHT,dacus sigmoides,,
4528,,dacus ciliatus,,,DacusCiliatus-PHT,didacus brevistylus,,
4529,,dacus ciliatus,,,DacusCiliatus-PHT,didacus ciliatus,,
4530,,dacus ciliatus,,,DacusCiliatus-PHT,ethiopian fruit fly,,
4531,,dacus ciliatus,,,DacusCiliatus-PHT,leptoxyda ciliata,,
4532,,dacus ciliatus,,,DacusCiliatus-PHT,lesser melon fly,,
4533,,dacus ciliatus,,,DacusCiliatus-PHT,lesser pumpkin fly,,
4534,,dacus ciliatus,,,DacusCiliatus-PHT,mouche \wthiopienne des cucurbitac\wes,,
4535,,dacus ciliatus,,,DacusCiliatus-PHT,tridacus malleyi,,
4536,,dacus mellesis jacobi,,,DacusMellesisJacobi-PHT,d\S*\s?mellesis\S*\s?jacobi,,
4537,,dacus mellesis jacobi,,,DacusMellesisJacobi-PHT,dacus jacobi,,
4538,,dacus mellesis jacobi,,,DacusMellesisJacobi-PHT,dacus mellesis jacobi,,
4539,,dacus mellesis jacobi,,,DacusMellesisJacobi-PHT,djacobi,,
4540,,dacus mellesis viraktamathi,,,DacusMellesisViraktamathi-PHT,d\S*\s?mellesis\S*\s?viraktamathi,,
4541,,dacus mellesis viraktamathi,,,DacusMellesisViraktamathi-PHT,d viraktamathi,,
4542,,dacus mellesis viraktamathi,,,DacusMellesisViraktamathi-PHT,dacus mellesis viraktamathi,,
4543,,dacus mellesis viraktamathi,,,DacusMellesisViraktamathi-PHT,dacus viraktamathi,,
4544,,dahlia mosaic virus,,,DahliaMosaicVirus-PHT,dahlia mosaic caulimovirus,,
4545,,dahlia mosaic virus,,,DahliaMosaicVirus-PHT,dahlia mosaic virus,,
4546,,dahlia mosaic virus,,,DahliaMosaicVirus-PHT,dahlia virus 1,,
4547,,dahlia mosaic virus,,,DahliaMosaicVirus-PHT,dahliavirus masculans,,
4548,,dahlia mosaic virus,,,DahliaMosaicVirus-PHT,marmor dahlia,,
4549,,dasineura oleae,,,DasineuraOleae-PHT,\wlbaumgallm\wcke,,
4550,,dasineura oleae,,,DasineuraOleae-PHT,c\wcidomyie de l\S*\s?olivier,,
4551,,dasineura oleae,,,DasineuraOleae-PHT,dasineura oleae,,
4552,,dasineura oleae,,,DasineuraOleae-PHT,olive leaf gall midge,,
4553,,dasineura oleae,,,DasineuraOleae-PHT,olive midge,,
4554,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,blueberry gall midge,,
4555,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,cecidomyia oxycoccana,,
4556,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,cranberry gall fl\w*,,
4557,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,cranberry midg\w*,,
4558,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,cranberry tipworm\w*,,
4559,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,d oxycoccana,,
4560,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,dasineura oxycoccana,,
4561,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,dasineura vaccinii,,
4562,,dasineura oxycoccana,,,DasineuraOxycoccana-PHT,perrisia vaccinii,,
4563,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,autocharis albizonalis,,
4564,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,chenille \w* rayure\w* rouge\w* du manguier,,
4565,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,deanolis albizonalis,,
4566,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,deanolis sublimbalis,,
4567,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,mango fruit borer,,
4568,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,mango seed borer,,
4569,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,noorda albizonalis,,
4570,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,red\S*\s?banded mango caterpillar,,
4571,,deanolis sublimbalis,,,DeanolisSublimbalis-PHT,red banded borer,,
4572,,dechacona missionum,,,DechaconaMissionum-PHT,dechacona missionum,,
4573,,dendroctonus adjunctus,,,DendroctonusAdjunctus-PHT,descortezador del pino de las alturas,,
4574,,dendroctonus adjunctus,,,DendroctonusAdjunctus-PHT,dendroctonus adjunctus,,
4575,,dendroctonus adjunctus,,,DendroctonusAdjunctus-PHT,dendroctonus convexifrons,,
4576,,dendroctonus adjunctus,,,DendroctonusAdjunctus-PHT,round\S*\s?headed pine beetle\w*,,
4577,,dendroctonus brevicomis,,,DendroctonusBrevicomis-PHT,dendroctone\w* d\w* pin\w* de l'ouest,,
4578,,dendroctonus brevicomis,,,DendroctonusBrevicomis-PHT,dendroctonus barberi,,
4579,,dendroctonus brevicomis,,,DendroctonusBrevicomis-PHT,dendroctonus brevicomis,,
4580,,dendroctonus brevicomis,,,DendroctonusBrevicomis-PHT,southwestern pine beetle\w*,,
4581,,dendroctonus brevicomis,,,DendroctonusBrevicomis-PHT,westamerikanischer riesenbastkäfer,,
4582,,dendroctonus brevicomis,,,DendroctonusBrevicomis-PHT,western pine beetle\w*,,
4583,,dendroctonus brevicomis,,,DendroctonusBrevicomis-PHT,западный сосновый лубоед,,
4584,,dendroctonus frontalis,,,DendroctonusFrontalis-PHT,dendroctone\w* m\wridional\w* d\w* pin\w*,,
4585,,dendroctonus frontalis,,,DendroctonusFrontalis-PHT,dendroctonus arizonicus,,
4586,,dendroctonus frontalis,,,DendroctonusFrontalis-PHT,dendroctonus frontalis,,
4587,,dendroctonus frontalis,,,DendroctonusFrontalis-PHT,gorgojo\w* del pino,,
4588,,dendroctonus frontalis,,,DendroctonusFrontalis-PHT,gorgojo\w* descortezador\w*,,
4589,,dendroctonus frontalis,,,DendroctonusFrontalis-PHT,southern pine beetle\w*,,
